,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
9,Jevon Carter,16:20,2,12,.167,1,7,.143,0,0,,0,0,0,4,2,0,1,1,5,+2,202303090MILMIL,16,20,16.333333333333332,0.0680650090290318,0.0423728813559322,0.30612244897959184,-0.7225345769424747,8.031671065425753,-0.15019106535108298,3.031671065425753,81.66666666666666,0.02331911977461357
10,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303090MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3042526893395008,0.0,0.0,0.0
11,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303090MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3042526893395008,0.0,0.0,0.0
12,Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303090MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3042526893395008,0.0,0.0,0.0
13,Lindell Wigginton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303090MILMIL,0,0,0.0,0.0,0.0,,,0.0,-1.3042526893395008,0.0,0.0,0.0
0,Jrue Holiday,39:04,7,22,.318,4,11,.364,0,0,,1,8,9,8,1,1,6,3,18,-12,202303110GSWMIL,39,4,39.06666666666667,0.14742138364779875,0.15517241379310345,0.4607508532423208,0.2637112964582321,17.100880503144655,1.2608488782271507,-0.8991194968553451,703.2,0.18641641482424054
1,Brook Lopez,38:14,8,16,.500,1,6,.167,2,2,1.000,1,6,7,1,1,5,2,1,19,-12,202303110GSWMIL,38,14,38.233333333333334,0.14427672955974843,0.16379310344827586,0.49694856146469046,0.47190957925643423,16.736100628930817,1.2086737650349653,-2.263899371069183,726.4333333333334,0.19257550854496938
2,Khris Middleton,33:48,7,14,.500,3,4,.750,2,4,.500,2,1,3,5,4,0,4,5,19,-5,202303110GSWMIL,33,48,33.8,0.12754716981132075,0.16379310344827586,0.562130177514793,0.8468145441861359,14.795471698113207,0.9311021628525398,-4.204528301886793,642.1999999999999,0.17024548009119347
3,Bobby Portis,31:40,5,11,.455,2,2,1.000,3,3,1.000,2,11,13,2,0,0,1,0,15,-14,202303110GSWMIL,31,40,31.666666666666668,0.11949685534591195,0.12931034482758622,0.47368421052631576,0.33810006054245445,13.861635220125786,0.7975338730805456,-1.1383647798742142,475.0,0.1259212130852023
4,Grayson Allen,31:14,5,13,.385,2,9,.222,0,0,,0,3,3,2,0,1,1,0,12,-7,202303110GSWMIL,31,14,31.233333333333334,0.11786163522012578,0.10344827586206896,0.384204909284952,-0.17655784956585027,13.67194968553459,0.7704028142206092,1.6719496855345906,374.8,0.09935846455649225
6,Joe Ingles,32:00,5,6,.833,5,6,.833,0,0,,0,5,5,7,2,0,2,1,15,+3,202303110GSWMIL,32,0,32.0,0.12075471698113208,0.12931034482758622,0.46875,0.30971997216136454,14.007547169811321,0.8184039183574198,-0.9924528301886788,480.0,0.12724669953873075
7,Pat Connaughton,23:24,1,7,.143,1,5,.200,0,0,,0,3,3,1,1,0,0,0,3,+7,202303110GSWMIL,23,24,23.4,0.08830188679245282,0.02586206896551724,0.12820512820512822,-1.648991255849763,10.243018867924528,0.2799567502140681,7.243018867924528,70.19999999999999,0.018609829807539367
8,Jevon Carter,20:50,5,10,.500,3,7,.429,0,0,,0,2,2,1,0,0,0,4,13,-8,202303110GSWMIL,20,50,20.833333333333332,0.07861635220125786,0.11206896551724138,0.624,1.2026710729839811,9.119496855345911,0.11925740158213748,-3.8805031446540887,270.8333333333333,0.07179718289945744
9,Jae Crowder,14:46,0,1,.000,0,1,.000,2,2,1.000,1,2,3,1,0,0,1,0,2,+3,202303110GSWMIL,14,46,14.766666666666667,0.05572327044025158,0.017241379310344827,0.13544018058690743,-1.60737742017299,6.463899371069183,-0.26057742245697085,4.463899371069183,29.533333333333335,0.007829206652174684
10,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303110GSWMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1851204282224934,0.0,0.0,0.0
11,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303110GSWMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1851204282224934,0.0,0.0,0.0
12,Goran Dragić,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303110GSWMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1851204282224934,0.0,0.0,0.0
13,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303110GSWMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1851204282224934,0.0,0.0,0.0
14,Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303110GSWMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1851204282224934,0.0,0.0,0.0
0,Brook Lopez,36:35,9,14,.643,4,6,.667,1,2,.500,1,7,8,4,0,3,1,4,23,+21,202303130SACMIL,36,35,36.583333333333336,0.1524729091414282,0.17293233082706766,0.6287015945330295,0.35235491945612935,20.27889691580995,1.3734041936120258,-2.7211030841900516,841.4166666666667,0.19573595322653187
1,Jrue Holiday,34:23,4,9,.444,1,5,.200,2,3,.667,1,5,6,8,1,1,1,2,11,+23,202303130SACMIL,34,23,34.38333333333333,0.14330369547096417,0.08270676691729323,0.31992244304411055,-0.39083640146580045,19.059391497638234,1.2266428841321937,8.059391497638234,378.21666666666664,0.08798328189699291
2,Giannis Antetokounmpo,33:57,19,28,.679,2,2,1.000,6,7,.857,1,11,12,4,1,0,5,2,46,+15,202303130SACMIL,33,57,33.95,0.14149763823284248,0.3458646616541353,1.3549337260677465,2.100301354727696,18.81918588496805,1.1977353534770754,-27.18081411503195,1561.7,0.36329306307284315
3,Khris Middleton,33:48,9,15,.600,5,8,.625,8,8,1.000,0,3,3,9,0,0,0,2,31,+5,202303130SACMIL,33,48,33.8,0.14087246457349262,0.23308270676691728,0.9171597633136096,1.046636273793142,18.73603778827452,1.1877289005579954,-12.263962211725481,1047.8,0.24374621981669017
4,Grayson Allen,28:20,3,6,.500,2,4,.500,0,0,,0,3,3,1,0,0,3,2,8,-3,202303130SACMIL,28,20,28.333333333333332,0.1180883578771881,0.06015037593984962,0.2823529411764706,-0.4812613138497968,15.705751597666017,0.8230492830626548,7.705751597666017,226.66666666666666,0.05272871078302135
6,Pat Connaughton,21:28,1,3,.333,0,2,.000,0,0,,0,3,3,1,0,0,1,2,2,-1,202303130SACMIL,21,28,21.466666666666665,0.08946929702695192,0.015037593984962405,0.09316770186335405,-0.9366056181076319,11.899416504584606,0.36497610498923894,9.899416504584606,42.93333333333333,0.009987438160078162
7,Jae Crowder,19:21,2,5,.400,0,2,.000,0,0,,1,3,4,2,0,0,0,2,4,-2,202303130SACMIL,19,21,19.35,0.08064740205612671,0.03007518796992481,0.20671834625322996,-0.6633039622519041,10.726104473464853,0.2237739360200067,6.7261044734648525,77.4,0.018005303887967
8,Bobby Portis,18:52,1,1,1.000,0,0,,1,2,.500,1,2,3,0,0,0,1,1,3,+1,202303130SACMIL,18,52,18.866666666666667,0.07863295359822173,0.022556390977443608,0.15901060070671377,-0.778130310662914,10.45818282856349,0.19153092105852834,7.458182828563491,56.6,0.01316666925140739
9,Jevon Carter,13:12,2,5,.400,1,4,.250,0,0,,0,1,1,0,0,0,0,1,5,-14,202303130SACMIL,13,12,13.2,0.0550152820227841,0.03759398496240601,0.3787878787878788,-0.24915494163891808,7.317032509030286,-0.1864906336622518,2.3170325090302857,66.0,0.015353359904467982
10,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
11,MarJon Beauchamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
12,Goran Dragić,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
13,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
14,Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
15,Wesley Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202303130SACMIL,0,0,0.0,0.0,0.0,,,0.0,-1.0670584905412452,0.0,0.0,0.0
