,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GAMEID,MIN,SEC,TT,TTSHARE,PTSSHARE,PPM,PPM_ZSCORE,EPTS,EPTS_ZSCORE,EPTS_DIFF,PTSCAP,PTSCAP_SHARE
6,Bobby Portis,26:03,5,11,.455,0,3,.000,0,0,,3,9,12,0,0,0,2,0,10,+8,202212230BRKMIL,26,3,26.05,0.10854166666666666,0.1,0.3838771593090211,-0.03000093190398786,10.854166666666666,0.6606191220441067,0.8541666666666661,260.5,0.08823529411764705
7,Pat Connaughton,22:30,2,6,.333,2,5,.400,0,0,,0,3,3,1,0,0,0,2,6,-6,202212230BRKMIL,22,30,22.5,0.09374999999999999,0.06,0.26666666666666666,-0.39351569070837683,9.374999999999998,0.39732505335451457,3.3749999999999982,135.0,0.045726543976515745
8,Joe Ingles,17:28,0,4,.000,0,4,.000,0,0,,0,0,0,2,0,0,0,0,0,+2,202212230BRKMIL,17,28,17.466666666666665,0.07277777777777776,0.0,0.0,-1.2205514520056984,7.277777777777776,0.0240160921138725,7.277777777777776,0.0,0.0
9,MarJon Beauchamp,15:18,2,6,.333,2,5,.400,0,0,,0,0,0,0,0,0,0,2,6,+4,202212230BRKMIL,15,18,15.3,0.06375,0.06,0.39215686274509803,-0.004322391274343127,6.375,-0.1366798183539532,0.375,91.80000000000001,0.031094049904030713
10,Jordan Nwora,3:05,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,0,3,+3,202212230BRKMIL,3,5,3.0833333333333335,0.012847222222222222,0.03,0.9729729729729729,1.79701146083588,1.284722222222222,-1.0427575289148494,-1.715277777777778,9.25,0.003133115050242746
11,Thanasis Antetokounmpo,3:05,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,+3,202212230BRKMIL,3,5,3.0833333333333335,0.012847222222222222,0.0,0.0,-1.2205514520056984,1.284722222222222,-1.0427575289148494,1.284722222222222,0.0,0.0
12,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212230BRKMIL,0,0,0.0,0.0,0.0,,,0.0,-1.271440170734448,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212230BRKMIL,0,0,0.0,0.0,0.0,,,0.0,-1.271440170734448,0.0,0.0,0.0
14,Wesley Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212230BRKMIL,0,0,0.0,0.0,0.0,,,0.0,-1.271440170734448,0.0,0.0,0.0
0,Jrue Holiday,36:35,8,14,.571,3,6,.500,4,4,1.000,1,5,6,7,2,0,3,3,23,-19,202212250BOSMIL,36,35,36.583333333333336,0.15243055555555557,0.19491525423728814,0.6287015945330295,0.35812964378335527,17.986805555555556,1.4531786752999598,-5.013194444444444,841.4166666666667,0.2456475831800621
1,Giannis Antetokounmpo,35:19,9,22,.409,1,5,.200,8,12,.667,1,8,9,3,0,0,3,3,27,-27,202212250BOSMIL,35,19,35.31666666666667,0.1471527777777778,0.2288135593220339,0.7645115620575742,0.7251183947586088,17.364027777777782,1.3637522952815013,-9.635972222222218,953.5500000000001,0.27838437509123287
2,Brook Lopez,31:54,7,8,.875,1,2,.500,1,2,.500,3,2,5,1,1,1,2,1,16,-3,202212250BOSMIL,31,54,31.9,0.13291666666666666,0.13559322033898305,0.5015673981191223,0.014584756772391395,15.684166666666666,1.122536401810657,-0.31583333333333385,510.4,0.14900884594050154
3,Pat Connaughton,29:31,5,9,.556,4,7,.571,1,2,.500,0,4,4,3,1,0,0,1,15,-6,202212250BOSMIL,29,31,29.516666666666666,0.1229861111111111,0.1271186440677966,0.5081874647092038,0.03247364971265328,14.51236111111111,0.9542736078285563,-0.48763888888889007,442.75,0.12925875105830145
4,Grayson Allen,29:07,3,7,.429,0,3,.000,2,2,1.000,1,2,3,1,1,0,2,1,8,-17,202212250BOSMIL,29,7,29.116666666666667,0.12131944444444445,0.06779661016949153,0.274756725815684,-0.5983081468464325,14.315694444444444,0.926033698349043,6.3156944444444445,232.93333333333334,0.06800377582498857
6,Bobby Portis,23:15,2,4,.500,0,1,.000,0,0,,1,8,9,1,0,0,1,2,4,-6,202212250BOSMIL,23,15,23.25,0.096875,0.03389830508474576,0.17204301075268819,-0.8758634595092121,11.43125,0.51184835931618,7.43125,93.0,0.027150906489942485
7,Joe Ingles,19:29,3,8,.375,2,6,.333,3,3,1.000,0,2,2,0,1,0,3,2,11,-12,202212250BOSMIL,19,29,19.483333333333334,0.08118055555555556,0.09322033898305085,0.564585115483319,0.1848726509994365,9.579305555555557,0.24592254505076244,-1.4206944444444431,214.31666666666666,0.06256872877314881
8,Wesley Matthews,14:45,0,2,.000,0,2,.000,2,2,1.000,0,0,0,3,1,0,0,2,2,-8,202212250BOSMIL,14,45,14.75,0.06145833333333333,0.01694915254237288,0.13559322033898305,-0.9743589035554516,7.252083333333333,-0.08824971712347955,5.252083333333333,29.5,0.008612384316702186
9,Jevon Carter,12:43,3,5,.600,1,1,1.000,0,0,,1,0,1,3,1,0,1,1,7,-3,202212250BOSMIL,12,43,12.716666666666667,0.05298611111111111,0.059322033898305086,0.5504587155963303,0.14669997527616152,6.252361111111111,-0.23180259031100595,-0.747638888888889,89.01666666666667,0.025987991319495127
10,MarJon Beauchamp,3:41,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,-2,202212250BOSMIL,3,41,3.6833333333333336,0.015347222222222224,0.0423728813559322,1.3574660633484161,2.327413394015955,1.8109722222222224,-0.8695538793900166,-3.1890277777777776,18.416666666666668,0.005376658005624812
11,Sandro Mamukelashvili,3:41,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2,202212250BOSMIL,3,41,3.6833333333333336,0.015347222222222224,0.0,0.0,-1.3407619554074632,1.8109722222222224,-0.8695538793900166,1.8109722222222224,0.0,0.0
12,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212250BOSMIL,0,0,0.0,0.0,0.0,,,0.0,-1.129596379180536,0.0,0.0,0.0
13,George Hill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212250BOSMIL,0,0,0.0,0.0,0.0,,,0.0,-1.129596379180536,0.0,0.0,0.0
14,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212250BOSMIL,0,0,0.0,0.0,0.0,,,0.0,-1.129596379180536,0.0,0.0,0.0
15,Jordan Nwora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212250BOSMIL,0,0,0.0,0.0,0.0,,,0.0,-1.129596379180536,0.0,0.0,0.0
0,Giannis Antetokounmpo,42:15,17,39,.436,0,3,.000,11,17,.647,7,15,22,7,1,0,5,5,45,-10,202212280CHIMIL,42,15,42.25,0.15943396226415094,0.39823008849557523,1.0650887573964498,2.188249319667342,18.016037735849057,1.5649839374603185,-26.983962264150943,1901.25,0.4834936148750313
1,Brook Lopez,37:23,5,12,.417,0,4,.000,4,5,.800,2,4,6,1,1,4,1,4,14,-9,202212280CHIMIL,37,23,37.38333333333333,0.1410691823899371,0.12389380530973451,0.37449843958983503,0.10191537900092532,15.940817610062892,1.25517016814614,1.9408176100628918,523.3666666666667,0.1330937233776527
2,Grayson Allen,30:52,4,16,.250,3,14,.214,2,2,1.000,3,0,3,2,1,0,1,3,13,-6,202212280CHIMIL,30,52,30.866666666666667,0.11647798742138366,0.11504424778761062,0.42116630669546434,0.2429031000425765,13.162012578616354,0.8403167989617442,0.16201257861635376,401.26666666666665,0.10204332475767042
3,Jevon Carter,24:50,2,3,.667,1,1,1.000,0,0,,0,1,1,0,1,0,1,1,5,-2,202212280CHIMIL,24,50,24.833333333333332,0.09371069182389936,0.04424778761061947,0.20134228187919465,-0.4212045657073924,10.589308176100628,0.4562326054969063,5.589308176100628,124.16666666666666,0.03157595819258367
4,Pat Connaughton,21:19,0,3,.000,0,3,.000,0,2,.000,1,6,7,2,0,0,2,1,0,-6,202212280CHIMIL,21,19,21.316666666666666,0.08044025157232704,0.0,0.0,-1.0294772645050891,9.089748427672955,0.2323603269856336,9.089748427672955,0.0,0.0
6,Wesley Matthews,30:51,1,5,.200,1,4,.250,0,0,,3,3,6,1,1,2,1,2,3,+1,202212280CHIMIL,30,51,30.85,0.11641509433962265,0.02654867256637168,0.0972447325769854,-0.7356923953937219,13.15490566037736,0.8392557929024489,10.15490566037736,92.55000000000001,0.023535744408512374
7,Bobby Portis,28:21,7,18,.389,3,7,.429,3,4,.750,5,6,11,1,0,0,0,1,20,+10,202212280CHIMIL,28,21,28.35,0.1069811320754717,0.17699115044247787,0.7054673721340388,1.101801562557975,12.088867924528303,0.6801048840081794,-7.911132075471697,567.0,0.1441898117733821
8,George Hill,28:21,3,7,.429,0,4,.000,2,2,1.000,0,1,1,1,2,0,1,3,8,-4,202212280CHIMIL,28,21,28.35,0.1069811320754717,0.07079646017699115,0.2821869488536155,-0.1769657336798635,12.088867924528303,0.6801048840081794,4.088867924528303,226.8,0.057675924709352844
9,Joe Ingles,19:11,2,6,.333,1,4,.250,0,0,,0,3,3,3,0,0,2,1,5,+3,202212280CHIMIL,19,11,19.183333333333334,0.07238993710691824,0.04424778761061947,0.26064291920069504,-0.24205213747766252,8.180062893081761,0.09655155139585694,3.180062893081761,95.91666666666667,0.02439189790581464
10,MarJon Beauchamp,1:37,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-7,202212280CHIMIL,1,37,1.6166666666666667,0.00610062893081761,0.0,0.0,-1.0294772645050891,0.6893710691823899,-1.0217488351012114,0.6893710691823899,0.0,0.0
11,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212280CHIMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1246664228528391,0.0,0.0,0.0
12,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212280CHIMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1246664228528391,0.0,0.0,0.0
13,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212280CHIMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1246664228528391,0.0,0.0,0.0
14,Sandro Mamukelashvili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212280CHIMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1246664228528391,0.0,0.0,0.0
15,Jordan Nwora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202212280CHIMIL,0,0,0.0,0.0,0.0,,,0.0,-1.1246664228528391,0.0,0.0,0.0
