,GAME_ID,PLAYER_NAME,TIME,TIMESHARE,PTS_TEAM,PTSSHARE,PTSCAP,PTSCAPSHARE,GAME_DATE,MATCHUP,WL,W_PCT,PTS,HHI_TS,HHI_PS,HHI_PCS
8,22101117,Damion Lee,17.8,0.07416151656134991,3.0,0.02608695652173913,53.400000000000006,0.014411399578992823,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
9,22101117,Nemanja Bjelica,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
10,22101117,Chris Chiozza,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
11,22101117,Moses Moody,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
12,22101117,Juan Toscano-Anderson,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 27, 2022",GSW @ WAS,L,0.64,115,0.12181474061369398,0.16551984877126655,0.20152494275126173
0,22101102,Andrew Wiggins,22.083333333333332,0.09201388888888888,9.0,0.08181818181818182,198.75,0.05479382817023075,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
1,22101102,Jonathan Kuminga,14.366666666666667,0.059861111111111115,4.0,0.03636363636363636,57.46666666666667,0.015843112748927097,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
2,22101102,Draymond Green,23.833333333333332,0.09930555555555555,4.0,0.03636363636363636,95.33333333333333,0.02628265804056351,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
3,22101102,Klay Thompson,40.38333333333333,0.16826388888888888,37.0,0.33636363636363636,1494.1833333333334,0.41193471608296495,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
4,22101102,Jordan Poole,38.95,0.16229166666666667,24.0,0.21818181818181817,934.8000000000001,0.2577170846467004,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
5,22101102,Kevon Looney,23.983333333333334,0.09993055555555556,8.0,0.07272727272727272,191.86666666666667,0.05289614674177748,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
6,22101102,Gary Payton II,29.6,0.12333333333333334,14.0,0.12727272727272726,414.40000000000003,0.11424685481128868,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
7,22101102,Damion Lee,27.383333333333333,0.11409722222222222,6.0,0.05454545454545454,164.3,0.045296231287390756,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
8,22101102,Otto Porter Jr.,19.033333333333335,0.07930555555555556,4.0,0.03636363636363636,76.13333333333334,0.02098936747015632,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
9,22101102,Juan Toscano-Anderson,0.38333333333333336,0.0015972222222222223,0.0,0.0,0.0,0.0,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
10,22101102,Nemanja Bjelica,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
11,22101102,Chris Chiozza,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
12,22101102,Moses Moody,0.0,0.0,0.0,0.0,0.0,0.0,"MAR 25, 2022",GSW @ ATL,L,0.649,110,0.12107014853395061,0.19586776859504132,0.25839510026398604
0,22101088,Andrew Wiggins,37.28333333333333,0.15534722222222222,22.0,0.1864406779661017,820.2333333333333,0.21318697503562933,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
1,22101088,Jonathan Kuminga,29.75,0.12395833333333334,22.0,0.1864406779661017,654.5,0.17011119822914544,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
2,22101088,Kevon Looney,28.95,0.120625,2.0,0.01694915254237288,57.9,0.015048798132112332,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
3,22101088,Moses Moody,17.35,0.07229166666666667,0.0,0.0,0.0,0.0,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
4,22101088,Jordan Poole,39.03333333333333,0.1626388888888889,30.0,0.2542372881355932,1171.0,0.30435479469263454,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
5,22101088,Damion Lee,30.816666666666666,0.12840277777777778,22.0,0.1864406779661017,677.9666666666667,0.17621042326369185,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
6,22101088,Gary Payton II,26.766666666666666,0.11152777777777777,11.0,0.09322033898305085,294.43333333333334,0.07652621410532426,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
7,22101088,Nemanja Bjelica,19.05,0.079375,9.0,0.07627118644067797,171.45000000000002,0.04456159654146217,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
8,22101088,Chris Chiozza,8.933333333333334,0.037222222222222226,0.0,0.0,0.0,0.0,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
9,22101088,Juan Toscano-Anderson,2.066666666666667,0.008611111111111113,0.0,0.0,0.0,0.0,"MAR 23, 2022",GSW @ MIA,W,0.658,118,0.12241206597222223,0.18371157713300776,0.20613692406380185
